account,age,amount,balance,card_present_flag,customer_id,date,first_name,gender,latitude,longitude,merchant_code,merchant_id,merchant_latitude,merchant_longitude,merchant_state,merchant_suburb,movement,status,transaction_id,txn_description,bin_age,year,month,day,hour,minute,dow,payment_period,annual_salary
ACC-3233697971,34,45.69,7624.58,1.0,CUS-1147642491,2018-09-12,Robin,F,-33.77,151.04,,38d95127-2a37-47d4-af68-56356470c98d,-33.87,151.21,NSW,Sydney,debit,authorized,81b877fbdb8542fca0d1c8b09ec656fb,POS,30-40,2018,9,12,16,41,Wednesday,7 days,89236.764
ACC-3233697971,34,29.25,7595.33,1.0,CUS-1147642491,2018-09-13,Robin,F,-33.77,151.04,,d8bc8141-7903-408f-a626-c41c5e45dde6,-31.09,150.92,NSW,Tamworth,debit,authorized,ea67cf0f638a484a9cdb1cc05f76cf7e,POS,30-40,2018,9,13,5,49,Thursday,7 days,89236.764
ACC-3233697971,34,79.0,7516.33,,CUS-1147642491,2018-09-13,Robin,F,-33.77,151.04,,,,,,,debit,posted,1fe8f5216b3143cc850453915f5f3a02,PAYMENT,30-40,2018,9,13,11,0,Thursday,7 days,89236.764
ACC-3233697971,34,173.0,7343.33,,CUS-1147642491,2018-09-14,Robin,F,-33.77,151.04,,,,,,,debit,posted,bf25dd4a61284cde8980ffb210be642e,PAYMENT,30-40,2018,9,14,3,0,Friday,7 days,89236.764
ACC-3233697971,34,160.0,7183.33,,CUS-1147642491,2018-09-14,Robin,F,-33.77,151.04,,,,,,,debit,posted,ee2052fe805b45109ce388f336686d41,PAYMENT,30-40,2018,9,14,11,0,Friday,7 days,89236.764
ACC-3233697971,34,19.29,7164.04,1.0,CUS-1147642491,2018-09-14,Robin,F,-33.77,151.04,,be297f2d-e16e-469f-8f9c-50752519eb16,-33.92,151.08,NSW,Lakemba,debit,authorized,548f6e09806441d3bbfea4ebf72b9a0a,POS,30-40,2018,9,14,14,47,Friday,7 days,89236.764
ACC-3233697971,34,35.86,7128.18,1.0,CUS-1147642491,2018-09-14,Robin,F,-33.77,151.04,,146cffd0-87c3-47e3-b0f3-815483a532b9,-33.96,137.71,SA,Kadina,debit,authorized,10685223e78c4ae9ba2fcac96bb9251c,SALES-POS,30-40,2018,9,14,15,40,Friday,7 days,89236.764
ACC-3233697971,34,113.29,7014.89,0.0,CUS-1147642491,2018-09-15,Robin,F,-33.77,151.04,,c0c8afe3-0ae6-4233-b856-6c310c2b0791,-33.96,151.14,NSW,Rockdale,debit,authorized,1bbd4903af004098891993f48581bf01,POS,30-40,2018,9,15,15,29,Saturday,7 days,89236.764
ACC-3233697971,34,29.35,6985.54,0.0,CUS-1147642491,2018-09-15,Robin,F,-33.77,151.04,,45e5d618-4430-47a8-b50f-24759c469e60,-33.87,151.22,NSW,Potts Point,debit,authorized,e0dc283b72664b18aa3b3c4c2968da03,POS,30-40,2018,9,15,21,24,Saturday,7 days,89236.764
ACC-3233697971,34,32.09,6953.45,1.0,CUS-1147642491,2018-09-15,Robin,F,-33.77,151.04,,93ea2db0-ad5b-4fed-96f7-87d2332e23c8,-33.86,151.01,NSW,South Granville,debit,authorized,a88333850304490ba213cc34f4f252fe,SALES-POS,30-40,2018,9,15,21,49,Saturday,7 days,89236.764
ACC-3233697971,34,25.41,6928.04,1.0,CUS-1147642491,2018-09-15,Robin,F,-33.77,151.04,,9ec02ccd-ec22-4d6a-969c-46ad8c96d847,-33.69,117.56,WA,Katanning,debit,authorized,39498881a22f49c28482871e9fd5796f,SALES-POS,30-40,2018,9,15,21,54,Saturday,7 days,89236.764
ACC-3233697971,34,143.0,6785.04,,CUS-1147642491,2018-09-16,Robin,F,-33.77,151.04,,,,,,,debit,posted,82904e0332394e58a4700d44d38ce35d,PAYMENT,30-40,2018,9,16,20,0,Sunday,7 days,89236.764
ACC-3233697971,34,46.0,8450.43,,CUS-1147642491,2018-09-17,Robin,F,-33.77,151.04,,,,,,,debit,posted,df357e6a72784214a3b58330dc24b6e5,PAYMENT,30-40,2018,9,17,11,0,Monday,7 days,89236.764
ACC-3233697971,34,159.0,8291.43,,CUS-1147642491,2018-09-17,Robin,F,-33.77,151.04,,,,,,,debit,posted,9a3b3fc659174536a6d3bb74998996fa,PAYMENT,30-40,2018,9,17,17,0,Monday,7 days,89236.764
ACC-3233697971,34,50.79,8240.64,1.0,CUS-1147642491,2018-09-21,Robin,F,-33.77,151.04,,bd85d473-00fd-46dc-bbd4-b781170cae0c,-33.83,151.24,NSW,Mosman,debit,authorized,012dc0ee88024aafbfa36cc766612b41,POS,30-40,2018,9,21,22,1,Friday,7 days,89236.764
ACC-3233697971,34,29.77,8210.87,0.0,CUS-1147642491,2018-09-21,Robin,F,-33.77,151.04,,4169b2ec-88ea-4de2-9323-7ce2ecc2b86f,-34.25,140.46,SA,Barmera,debit,authorized,47fb4cd6429f45379ae2c8df011ebe90,POS,30-40,2018,9,21,22,33,Friday,7 days,89236.764
ACC-3233697971,34,30.55,8180.32,1.0,CUS-1147642491,2018-09-22,Robin,F,-33.77,151.04,,d31e7b0a-33e3-4c5b-86dd-0e2bd027fb19,-33.95,151.25,NSW,Maroubra,debit,authorized,3a21ce12b0734fdc824f6b817fac2940,POS,30-40,2018,9,22,17,27,Saturday,7 days,89236.764
ACC-3233697971,34,17.46,8162.86,1.0,CUS-1147642491,2018-09-23,Robin,F,-33.77,151.04,,80a1393a-4528-4c47-9b99-7c2eb233d4ee,-33.87,151.21,NSW,Sydney,debit,authorized,1dfb9c3660ef4532a9a4b342527236db,POS,30-40,2018,9,23,9,25,Sunday,7 days,89236.764
ACC-3233697971,34,34.99,8127.87,1.0,CUS-1147642491,2018-09-23,Robin,F,-33.77,151.04,,c69a4e96-466b-4819-9318-484b6ed92b96,-33.9,151.18,NSW,Newtown,debit,authorized,5d829afbf2a54297a95f2f221d59d7a0,POS,30-40,2018,9,23,17,18,Sunday,7 days,89236.764
ACC-3233697971,34,36.35,8091.52,1.0,CUS-1147642491,2018-09-23,Robin,F,-33.77,151.04,,585fdd2e-e514-4574-81b2-7ac234ccae2e,-33.76,138.44,SA,Hart,debit,authorized,fe987e79bcf14f1788c59f514bb4461c,POS,30-40,2018,9,23,22,13,Sunday,7 days,89236.764
ACC-3233697971,34,42.14,8049.38,1.0,CUS-1147642491,2018-09-23,Robin,F,-33.77,151.04,,50b966cd-5400-41dc-8dcd-dbc2fd97cc92,-33.95,115.08,WA,Margaret River,debit,authorized,47a1c58568a84070ba400138e2676a02,POS,30-40,2018,9,23,22,41,Sunday,7 days,89236.764
ACC-3233697971,34,46.0,9714.77,,CUS-1147642491,2018-09-24,Robin,F,-33.77,151.04,,,,,,,debit,posted,a0b807d241094919a199479b9188752d,PAYMENT,30-40,2018,9,24,11,0,Monday,7 days,89236.764
ACC-3233697971,34,27.48,9687.29,0.0,CUS-1147642491,2018-09-24,Robin,F,-33.77,151.04,,142d45ab-8d51-47d2-87ad-cb2bbf7e23fc,-33.95,115.07,WA,Margaret River,debit,authorized,9816a0ecaf424ceb81b124169817fc88,POS,30-40,2018,9,24,13,53,Monday,7 days,89236.764
ACC-3233697971,34,40.54,9646.75,0.0,CUS-1147642491,2018-09-24,Robin,F,-33.77,151.04,,c01e6c61-f72d-40cb-96fc-90cafe1885c8,-33.88,151.24,NSW,Double Bay,debit,authorized,1b833991058e4e7eb06feda14981ce3d,SALES-POS,30-40,2018,9,24,20,29,Monday,7 days,89236.764
ACC-3233697971,34,17.84,9628.91,1.0,CUS-1147642491,2018-09-25,Robin,F,-33.77,151.04,,85f62f5b-b46b-4cd7-b994-d10614274b39,-33.7,151.03,NSW,Dural,debit,authorized,f1adfa03440a42bc84723f00b75df72e,SALES-POS,30-40,2018,9,25,18,35,Tuesday,7 days,89236.764
ACC-3233697971,34,40.81,9588.1,1.0,CUS-1147642491,2018-09-25,Robin,F,-33.77,151.04,,fc15dc0d-fc08-402e-9d3d-efa5ee9375ca,-33.86,121.89,WA,Esperance,debit,authorized,58df338f5228407fa68e30ee0275838d,POS,30-40,2018,9,25,21,46,Tuesday,7 days,89236.764
ACC-3233697971,34,30.3,9557.8,1.0,CUS-1147642491,2018-09-25,Robin,F,-33.77,151.04,,11e413bc-a737-4704-9a80-b78a85902d1a,-33.9,150.9,NSW,Mount Pritchard,debit,authorized,7d726167811a4db6825507b466fa84bf,SALES-POS,30-40,2018,9,25,22,33,Tuesday,7 days,89236.764
ACC-3233697971,34,83.38,9474.42,1.0,CUS-1147642491,2018-09-30,Robin,F,-33.77,151.04,,2cc53184-c4f2-43b9-84bd-7a6127f6a781,-33.64,150.29,NSW,Blackheath,debit,authorized,94f405d1bdcc41c38fa2a524bec4e2d4,SALES-POS,30-40,2018,9,30,19,47,Sunday,7 days,89236.764
ACC-3233697971,34,46.0,11139.81,,CUS-1147642491,2018-10-01,Robin,F,-33.77,151.04,,,,,,,debit,posted,bb06f705ce504d80a938db65fb606b04,PAYMENT,30-40,2018,10,1,11,0,Monday,7 days,89236.764
ACC-3233697971,34,47.09,11092.72,1.0,CUS-1147642491,2018-10-02,Robin,F,-33.77,151.04,,64529278-23c6-4ce2-aa0b-f8e3cf0af77f,-33.92,151.19,NSW,Alexandria,debit,authorized,803b93dcfb6a484ab43f582698390d50,POS,30-40,2018,10,2,12,35,Tuesday,7 days,89236.764
ACC-3233697971,34,125.0,10967.72,,CUS-1147642491,2018-10-02,Robin,F,-33.77,151.04,,,,,,,debit,posted,7ff5ec4aa6d5435eb590deb01e5c1e94,INTER BANK,30-40,2018,10,2,17,0,Tuesday,7 days,89236.764
ACC-3233697971,34,21.05,10946.67,1.0,CUS-1147642491,2018-10-03,Robin,F,-33.77,151.04,,56998a42-5a61-41c9-9e85-d0ee9a35b01e,-34.01,151.02,NSW,Menai,debit,authorized,94fb4b1035ec445cbbf4c1605537ff09,SALES-POS,30-40,2018,10,3,13,29,Wednesday,7 days,89236.764
ACC-3233697971,34,16.83,10929.84,1.0,CUS-1147642491,2018-10-05,Robin,F,-33.77,151.04,,5cede3d3-a59b-45dc-91f5-9233b65306a1,-33.91,151.24,NSW,Randwick,debit,authorized,638f29dffb2940f0844be0862f4b2ccc,SALES-POS,30-40,2018,10,5,8,33,Friday,7 days,89236.764
ACC-3233697971,34,36.93,10892.91,1.0,CUS-1147642491,2018-10-05,Robin,F,-33.77,151.04,,79fa6665-968c-46c0-9079-770be6070182,-33.93,151.12,NSW,Earlwood,debit,authorized,8e8d8ac619d849c3a0597b8e1d392470,SALES-POS,30-40,2018,10,5,14,27,Friday,7 days,89236.764
ACC-3233697971,34,31.02,10861.89,1.0,CUS-1147642491,2018-10-05,Robin,F,-33.77,151.04,,0369675e-6828-4093-8032-d46879121dd9,-33.91,151.03,NSW,Bankstown,debit,authorized,945b154408df4e85a606fe56999e2b84,SALES-POS,30-40,2018,10,5,21,20,Friday,7 days,89236.764
ACC-3233697971,34,11.14,10850.75,0.0,CUS-1147642491,2018-10-06,Robin,F,-33.77,151.04,,8561280d-ea30-4616-8403-83f1fc217f88,-33.87,151.21,NSW,Sydney,debit,authorized,de4703d3560f45c1bd0aff9065cfe1f6,SALES-POS,30-40,2018,10,6,1,31,Saturday,7 days,89236.764
ACC-3233697971,34,24.39,10826.36,0.0,CUS-1147642491,2018-10-06,Robin,F,-33.77,151.04,,b2813c25-0d20-4081-8d84-e7cb91fa8ef8,-33.92,151.17,NSW,Tempe,debit,authorized,c659a2cfac01486aaea3876d8cabac4f,SALES-POS,30-40,2018,10,6,18,17,Saturday,7 days,89236.764
ACC-3233697971,34,41.7,10784.66,0.0,CUS-1147642491,2018-10-06,Robin,F,-33.77,151.04,,efc08534-0d8d-4bf0-b4fc-4362fb67b93d,-33.68,115.25,WA,Vasse,debit,authorized,7412718951ef4ff6b265b9dee76187f4,POS,30-40,2018,10,6,21,13,Saturday,7 days,89236.764
ACC-3233697971,34,46.0,12450.05,,CUS-1147642491,2018-10-08,Robin,F,-33.77,151.04,,,,,,,debit,posted,d577c9e3dbad4579a084b7c4b1a1ca22,PAYMENT,30-40,2018,10,8,11,0,Monday,7 days,89236.764
ACC-3233697971,34,79.0,12371.05,,CUS-1147642491,2018-10-13,Robin,F,-33.77,151.04,,,,,,,debit,posted,bc88b8019fd94243920f93eea34858db,PAYMENT,30-40,2018,10,13,11,0,Saturday,7 days,89236.764
ACC-3233697971,34,11.31,12359.74,1.0,CUS-1147642491,2018-10-13,Robin,F,-33.77,151.04,,46b96575-6bd4-4a5f-a115-3f796a24b3dc,-33.88,151.05,NSW,Lidcombe,debit,authorized,e32853adb0534cea843f8672ead23e83,POS,30-40,2018,10,13,16,47,Saturday,7 days,89236.764
ACC-3233697971,34,94.77,12264.97,1.0,CUS-1147642491,2018-10-13,Robin,F,-33.77,151.04,,3c3d907e-bd5d-4980-a7f4-2f4309747497,-33.89,151.21,NSW,Surry Hills,debit,authorized,3c37ba340b1c48c9b9c24afa2a640c1c,SALES-POS,30-40,2018,10,13,19,8,Saturday,7 days,89236.764
ACC-3233697971,34,37.74,12227.23,0.0,CUS-1147642491,2018-10-13,Robin,F,-33.77,151.04,,4fd067c9-5565-4282-b701-6352d677ad14,-33.79,150.99,NSW,Northmead,debit,authorized,eb0fc62f5d844c9094d19a0efe81746a,POS,30-40,2018,10,13,19,39,Saturday,7 days,89236.764
ACC-3233697971,34,173.0,12054.23,,CUS-1147642491,2018-10-14,Robin,F,-33.77,151.04,,,,,,,debit,posted,612459a9f42144eaa66f77a471f6f562,PAYMENT,30-40,2018,10,14,3,0,Sunday,7 days,89236.764
ACC-3233697971,34,160.0,11894.23,,CUS-1147642491,2018-10-14,Robin,F,-33.77,151.04,,,,,,,debit,posted,39ec7b24dee441d781bbf810a2f91999,PAYMENT,30-40,2018,10,14,11,0,Sunday,7 days,89236.764
ACC-3233697971,34,46.0,13559.62,,CUS-1147642491,2018-10-15,Robin,F,-33.77,151.04,,,,,,,debit,posted,e989c2ca58004db5803f76daa558d7bf,PAYMENT,30-40,2018,10,15,11,0,Monday,7 days,89236.764
ACC-3233697971,34,143.0,13416.62,,CUS-1147642491,2018-10-16,Robin,F,-33.77,151.04,,,,,,,debit,posted,17eaa87d72274f79b604bec5221a8520,PAYMENT,30-40,2018,10,16,20,0,Tuesday,7 days,89236.764
ACC-3233697971,34,159.0,13257.62,,CUS-1147642491,2018-10-17,Robin,F,-33.77,151.04,,,,,,,debit,posted,3b2c4edfb4574d9cb7ee367842346735,PAYMENT,30-40,2018,10,17,17,0,Wednesday,7 days,89236.764
ACC-3233697971,34,44.3,13213.32,1.0,CUS-1147642491,2018-10-19,Robin,F,-33.77,151.04,,d97a1736-4076-4aee-801d-a350f244aa30,-33.8,151.29,NSW,Manly,debit,authorized,0bd009c1423c4caaa044ba1d400e169a,SALES-POS,30-40,2018,10,19,8,45,Friday,7 days,89236.764
ACC-3233697971,34,80.21,13133.11,1.0,CUS-1147642491,2018-10-19,Robin,F,-33.77,151.04,,98b27c00-c03e-4bd5-82ad-8dd92890e57e,-27.47,153.02,QLD,Brisbane City,debit,authorized,0b61ea3b699c4d28a04c5c7b2534e032,SALES-POS,30-40,2018,10,19,22,37,Friday,7 days,89236.764
ACC-3233697971,34,21.83,13111.28,0.0,CUS-1147642491,2018-10-20,Robin,F,-33.77,151.04,,ffd41c3e-ba1d-4d09-8963-cf8a276f1700,-33.79,151.29,NSW,Manly,debit,authorized,360eb3dc647c40be863a155861a95d6e,SALES-POS,30-40,2018,10,20,7,19,Saturday,7 days,89236.764
ACC-3233697971,34,17.79,13093.49,1.0,CUS-1147642491,2018-10-20,Robin,F,-33.77,151.04,,7ec68ffc-ad74-4180-9996-c4657529944f,-33.71,150.38,NSW,Wentworth Falls,debit,authorized,28581e1aae504053b928a191e9fe05cd,SALES-POS,30-40,2018,10,20,9,7,Saturday,7 days,89236.764
ACC-3233697971,34,38.39,13055.1,1.0,CUS-1147642491,2018-10-20,Robin,F,-33.77,151.04,,a038df8c-bade-40e9-b864-9371758a8745,-33.87,151.2,NSW,Pyrmont,debit,authorized,1fedcc3ec12c4eb5aa6c11b2adfcb739,POS,30-40,2018,10,20,11,57,Saturday,7 days,89236.764
ACC-3233697971,34,39.8,13015.3,1.0,CUS-1147642491,2018-10-20,Robin,F,-33.77,151.04,,7ce5471b-363c-46ab-b398-ca517347829a,-33.87,151.21,NSW,Sydney,debit,authorized,b7f2d2c8f9eb42939f5a55ad2133a08a,SALES-POS,30-40,2018,10,20,20,23,Saturday,7 days,89236.764
ACC-3233697971,34,55.38,12959.92,1.0,CUS-1147642491,2018-10-20,Robin,F,-33.77,151.04,,860b915d-93f8-4949-b412-0082b29d9591,-33.89,151.23,NSW,Moore Park,debit,authorized,ed2dd2c0b1724fafadd9de49cb3f04ac,SALES-POS,30-40,2018,10,20,21,10,Saturday,7 days,89236.764
ACC-3233697971,34,317.15,12642.77,1.0,CUS-1147642491,2018-10-21,Robin,F,-33.77,151.04,,c6ef8420-7cca-4837-b2c7-79c4a60c3835,-33.81,151.11,NSW,Ryde,debit,authorized,2c7c360bb5cd4faa9a5946e3cc7dec16,SALES-POS,30-40,2018,10,21,16,20,Sunday,7 days,89236.764
ACC-3233697971,34,46.0,14308.16,,CUS-1147642491,2018-10-22,Robin,F,-33.77,151.04,,,,,,,debit,posted,b89db0bfa89446529669a076dbde3c16,PAYMENT,30-40,2018,10,22,11,0,Monday,7 days,89236.764
ACC-3233697971,34,13.35,14294.81,0.0,CUS-1147642491,2018-10-22,Robin,F,-33.77,151.04,,529d6637-d8df-4877-9024-d259a2884ccd,-33.84,151.2,NSW,Mcmahons Point,debit,authorized,ce9eae4e13c5459284b54623d8c8cdb0,POS,30-40,2018,10,22,13,26,Monday,7 days,89236.764
ACC-3233697971,34,41.66,14253.15,1.0,CUS-1147642491,2018-10-24,Robin,F,-33.77,151.04,,71ad796b-9872-4a78-bb73-cd418e50c801,-33.67,150.81,NSW,Berkshire Park,debit,authorized,618d2287da634b449b25e8f4cbe87dea,POS,30-40,2018,10,24,9,40,Wednesday,7 days,89236.764
ACC-3233697971,34,11.44,14241.71,1.0,CUS-1147642491,2018-10-24,Robin,F,-33.77,151.04,,919e5c7e-4032-4143-94f4-0b18e5a5e1f0,-33.88,151.22,NSW,Darlinghurst,debit,authorized,ceda5dc0c81b444da4afcf26d2e6b93f,SALES-POS,30-40,2018,10,24,12,45,Wednesday,7 days,89236.764
ACC-3233697971,34,38.07,14203.64,1.0,CUS-1147642491,2018-10-25,Robin,F,-33.77,151.04,,0699be84-d893-4775-b1b2-baa2abcfaabe,-33.75,150.69,NSW,Penrith,debit,authorized,712d255cc883401ab42aa0bf989e6e91,POS,30-40,2018,10,25,15,42,Thursday,7 days,89236.764
ACC-3233697971,34,39.05,14164.59,0.0,CUS-1147642491,2018-10-26,Robin,F,-33.77,151.04,,fe87d8f6-9502-418a-8ce7-851b86b8f819,-37.82,145.22,VIC,Ringwood,debit,authorized,a51f5606f9e94694a2b95585a51174a4,SALES-POS,30-40,2018,10,26,9,36,Friday,7 days,89236.764
ACC-3233697971,34,11.91,14152.68,0.0,CUS-1147642491,2018-10-27,Robin,F,-33.77,151.04,,bb9ea428-ab07-4ae2-842a-b6be05258cbf,-33.92,150.93,NSW,Liverpool,debit,authorized,40092a68acfe418987dbd7c8e4de8a32,POS,30-40,2018,10,27,3,41,Saturday,7 days,89236.764
ACC-3233697971,34,38.08,14114.6,1.0,CUS-1147642491,2018-10-27,Robin,F,-33.77,151.04,,3b4cef6e-7b92-41cb-92cb-2602d25486b6,-37.82,145.03,VIC,Hawthorn,debit,authorized,e94eac529580473f89b542e688013f64,POS,30-40,2018,10,27,6,24,Saturday,7 days,89236.764
ACC-3233697971,34,38.45,14076.15,1.0,CUS-1147642491,2018-10-27,Robin,F,-33.77,151.04,,64f5d0e8-21a6-4430-807c-2f116a06f85c,-33.91,151.03,NSW,Yagoona,debit,authorized,36e463b040394a14819ac15654ccb85f,POS,30-40,2018,10,27,21,10,Saturday,7 days,89236.764
ACC-3233697971,34,67.83,14008.32,1.0,CUS-1147642491,2018-10-28,Robin,F,-33.77,151.04,,8cb20ca6-7977-430e-9cc1-fed261ef1f2f,-33.87,151.21,NSW,Sydney,debit,authorized,2f4af18d8e3c410391ad652b6ebaab03,SALES-POS,30-40,2018,10,28,0,47,Sunday,7 days,89236.764
ACC-3233697971,34,98.21,13910.11,1.0,CUS-1147642491,2018-10-28,Robin,F,-33.77,151.04,,743e887c-1aec-4e1f-82f9-79daa5b3b2ec,-33.87,151.21,NSW,Sydney,debit,authorized,c05d9b09f1244d95ac753941e0a48a5b,SALES-POS,30-40,2018,10,28,11,22,Sunday,7 days,89236.764
ACC-3233697971,34,27.73,13882.38,1.0,CUS-1147642491,2018-10-28,Robin,F,-33.77,151.04,,642b3498-9ce7-422c-b2fc-0cbb3773fb7a,-33.82,151.21,NSW,Cammeray,debit,authorized,bc7ef0b43a8949ceaf82f469f9354c0f,POS,30-40,2018,10,28,20,54,Sunday,7 days,89236.764
ACC-3233697971,34,21.14,13861.24,0.0,CUS-1147642491,2018-10-29,Robin,F,-33.77,151.04,,68b25786-f854-4deb-9e9b-bc3e11217907,-33.81,150.99,NSW,Westmead,debit,authorized,3b354681d2114743ac8e859980af8da4,POS,30-40,2018,10,29,6,27,Monday,7 days,89236.764
ACC-3233697971,34,40.17,13821.07,1.0,CUS-1147642491,2018-10-29,Robin,F,-33.77,151.04,,4d8ec525-a8fc-4cf7-b133-6d36f67c5c74,-33.75,151.3,NSW,Dee Why,debit,authorized,aa3cbe5893e3486f93813d390db83c12,SALES-POS,30-40,2018,10,29,8,13,Monday,7 days,89236.764
ACC-3233697971,34,46.0,15486.46,,CUS-1147642491,2018-10-29,Robin,F,-33.77,151.04,,,,,,,debit,posted,bc8568032169433ba2b460fe22a4e073,PAYMENT,30-40,2018,10,29,11,0,Monday,7 days,89236.764
ACC-3233697971,34,69.74,15416.72,0.0,CUS-1147642491,2018-10-30,Robin,F,-33.77,151.04,,30c69d30-dbad-40dd-8933-689c2ab45f4b,-33.67,115.25,WA,Vasse,debit,authorized,cb8bfff3209041c3a7aa3f3bec42dde5,POS,30-40,2018,10,30,12,28,Tuesday,7 days,89236.764
ACC-3233697971,34,29.51,15387.21,1.0,CUS-1147642491,2018-10-31,Robin,F,-33.77,151.04,,4bfe3e5b-32e0-4fa5-a5a5-375377f6c851,-33.89,151.2,NSW,Redfern,debit,authorized,28c16e53128b4371b8fea2cf393f3a84,SALES-POS,30-40,2018,10,31,8,29,Wednesday,7 days,89236.764
ACC-240804743,29,43.0,4364.89,,CUS-261674136,2018-08-07,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,e617de0f0ee6430d8361d26c6cf0ec10,PHONE BANK,20-30,2018,8,7,3,0,Tuesday,14 days,114852.464
ACC-240804743,29,56.0,4308.89,,CUS-261674136,2018-08-08,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,7a70e5c62df249659bc3376dc37efe3d,PAYMENT,20-30,2018,8,8,14,0,Wednesday,14 days,114852.464
ACC-240804743,29,39.0,4253.74,,CUS-261674136,2018-08-08,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,5e5fa5ef65b44815a1be149d1a8cd951,PAYMENT,20-30,2018,8,8,23,0,Wednesday,14 days,114852.464
ACC-240804743,29,16.15,4292.74,1.0,CUS-261674136,2018-08-08,Kenneth,M,-30.75,121.48,,41aa5103-841a-4f87-8cd2-577fe3e2b269,-30.8,152.87,QLD,Loganholme,debit,authorized,c66c757f75004b0fa16f027d1af584e2,SALES-POS,20-30,2018,8,8,23,24,Wednesday,14 days,114852.464
ACC-240804743,29,48.0,4205.74,,CUS-261674136,2018-08-12,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,3d27e8a8055244cda7cac82031b868d9,PAYMENT,20-30,2018,8,12,20,0,Sunday,14 days,114852.464
ACC-240804743,29,43.0,4162.74,,CUS-261674136,2018-08-14,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,851fbbd69b60413f8014317f7ba32ffc,PHONE BANK,20-30,2018,8,14,3,0,Tuesday,14 days,114852.464
ACC-240804743,29,29.76,4132.98,1.0,CUS-261674136,2018-08-15,Kenneth,M,-30.75,121.48,,d6191103-722d-4593-b4e2-b6d4bf7a40b5,-33.86,151.2,NSW,Sydney,debit,authorized,54927574a3e6440d89c48a0945774a21,SALES-POS,20-30,2018,8,15,9,33,Wednesday,14 days,114852.464
ACC-240804743,29,16.28,4116.7,1.0,CUS-261674136,2018-08-15,Kenneth,M,-30.75,121.48,,e28c426d-cbef-4e2d-aa06-1ba0b6b1902f,-30.7,150.04,NSW,Boggabri,debit,authorized,aefc1c877e6b45f297a4ca27542b8ca3,SALES-POS,20-30,2018,8,15,9,41,Wednesday,14 days,114852.464
ACC-240804743,29,56.0,4060.7,,CUS-261674136,2018-08-15,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,b1f36c08f83647afbfbd9064b5610914,PAYMENT,20-30,2018,8,15,14,0,Wednesday,14 days,114852.464
ACC-240804743,29,138.0,3922.7,,CUS-261674136,2018-08-15,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,b78aeea5cdfd4fdfa249066de866687d,PAYMENT,20-30,2018,8,15,15,0,Wednesday,14 days,114852.464
ACC-240804743,29,89.33,3833.37,1.0,CUS-261674136,2018-08-15,Kenneth,M,-30.75,121.48,,f126f15e-30c2-456f-8b10-a28f9762e41d,-27.47,153.02,QLD,Brisbane City,debit,authorized,12fc8ee4898e49abba59d2fac632547b,POS,20-30,2018,8,15,17,41,Wednesday,14 days,114852.464
ACC-240804743,29,39.0,3794.37,,CUS-261674136,2018-08-15,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,fa1f5c3b9eff46279c6c877436526f4a,PAYMENT,20-30,2018,8,15,23,0,Wednesday,14 days,114852.464
ACC-240804743,29,48.0,3631.37,,CUS-261674136,2018-08-19,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,db7127825c09402e9cd895c444d02bd8,PAYMENT,20-30,2018,8,19,20,0,Sunday,14 days,114852.464
ACC-240804743,29,39.62,3591.75,1.0,CUS-261674136,2018-08-20,Kenneth,M,-30.75,121.48,,8d9595b6-812e-4e32-8a58-fedbe856b2f2,-31.95,115.82,WA,Subiaco,debit,authorized,950f9094eb6043a1815d56d94656c4fe,SALES-POS,20-30,2018,8,20,1,20,Monday,14 days,114852.464
ACC-240804743,29,35.84,3555.91,1.0,CUS-261674136,2018-08-20,Kenneth,M,-30.75,121.48,,06d1fe57-be2a-4f84-b3db-c4e25e6b24d3,-31.98,115.78,WA,Claremont,debit,authorized,d012ae9811cc4d8999a5f4feae29bf34,SALES-POS,20-30,2018,8,20,9,10,Monday,14 days,114852.464
ACC-240804743,29,43.0,7918.21,,CUS-261674136,2018-08-21,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,90358948f0464ec89eac54c705a38d75,PHONE BANK,20-30,2018,8,21,3,0,Tuesday,14 days,114852.464
ACC-240804743,29,56.0,7862.21,,CUS-261674136,2018-08-22,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,874a32c352b749d191a17f0ad5878716,PAYMENT,20-30,2018,8,22,14,0,Wednesday,14 days,114852.464
ACC-240804743,29,39.0,7823.21,,CUS-261674136,2018-08-22,Kenneth,M,-30.75,121.48,,,,,,,debit,posted,2d011a35ba034ab9a62109bc07231f03,PAYMENT,20-30,2018,8,22,23,0,Wednesday,14 days,114852.464
ACC-240804743,29,15.89,7807.32,1.0,CUS-261674136,2018-08-25,Kenneth,M,-30.75,121.48,,c0729f54-a126-4607-968d-f7d4b0babcf3,-30.75,121.47,WA,Kalgoorlie,debit,authorized,a86baf1d2f9b40be89d6bac10356e9b6,POS,20-30,2018,8,25,18,19,Saturday,14 days,114852.464
